date,weekday,league,home_away,half,overtime
2009-05-10,周六016,西甲,毕尔巴鄂VS贝蒂斯,1:0,1:0
2009-05-04,周日019,西甲,贝蒂斯VS马竞,0:1,0:2
2009-05-04,周日017,西甲,西班牙人VS巴伦西亚,0:0,3:0
2009-05-03,周日014,西甲,桑坦德VS阿梅里亚,0:2,0:2
2009-05-03,周日013,西甲,奥萨苏纳VS韦尔瓦,1:0,1:2
2009-05-03,周日012,西甲,马洛卡VS赫塔费,1:0,2:1
2009-05-03,周日011,西甲,希洪竞技VS毕尔巴鄂,0:0,1:1
2009-05-03,周日010,西甲,拉科VS巴利亚多,1:0,1:0
2009-05-03,周六018,西甲,比利亚雷VS塞维利亚,0:0,0:2
2009-05-03,周六017,西甲,努曼西亚VS马拉加,1:0,2:0
2009-05-03,周六015,西甲,皇马VS巴萨,1:3,2:6
2009-05-10,周日010,西甲,阿梅里亚VS希洪竞技,1:1,3:1
2009-05-10,周六019,西甲,巴伦西亚VS皇马,2:0,3:0
2009-05-10,周六017,西甲,塞维利亚VS马洛卡,1:1,3:1
2009-05-10,周六016,西甲,毕尔巴鄂VS贝蒂斯,1:0,1:0
2009-05-04,周日019,西甲,贝蒂斯VS马竞,0:1,0:2
2009-05-04,周日017,西甲,西班牙人VS巴伦西亚,0:0,3:0
2009-05-03,周日014,西甲,桑坦德VS阿梅里亚,0:2,0:2
2009-05-03,周日013,西甲,奥萨苏纳VS韦尔瓦,1:0,1:2
2009-05-03,周日012,西甲,马洛卡VS赫塔费,1:0,2:1
2009-05-03,周日011,西甲,希洪竞技VS毕尔巴鄂,0:0,1:1
2009-05-03,周日010,西甲,拉科VS巴利亚多,1:0,1:0
2009-05-03,周六018,西甲,比利亚雷VS塞维利亚,0:0,0:2
2009-05-03,周六017,西甲,努曼西亚VS马拉加,1:0,2:0
2009-05-03,周六015,西甲,皇马VS巴萨,1:3,2:6
2009-05-10,周日010,西甲,阿梅里亚VS希洪竞技,1:1,3:1
2009-05-10,周六019,西甲,巴伦西亚VS皇马,2:0,3:0
2009-05-10,周六017,西甲,塞维利亚VS马洛卡,1:1,3:1
2009-05-10,周六016,西甲,毕尔巴鄂VS贝蒂斯,1:0,1:0
2009-05-04,周日019,西甲,贝蒂斯VS马竞,0:1,0:2
2009-05-04,周日017,西甲,西班牙人VS巴伦西亚,0:0,3:0
2009-05-03,周日014,西甲,桑坦德VS阿梅里亚,0:2,0:2
2009-05-03,周日013,西甲,奥萨苏纳VS韦尔瓦,1:0,1:2
2009-05-03,周日012,西甲,马洛卡VS赫塔费,1:0,2:1
2009-05-03,周日011,西甲,希洪竞技VS毕尔巴鄂,0:0,1:1
2009-05-03,周日010,西甲,拉科VS巴利亚多,1:0,1:0
2009-05-03,周六018,西甲,比利亚雷VS塞维利亚,0:0,0:2
2009-05-03,周六017,西甲,努曼西亚VS马拉加,1:0,2:0
2009-05-03,周六015,西甲,皇马VS巴萨,1:3,2:6
2009-05-10,周日010,西甲,阿梅里亚VS希洪竞技,1:1,3:1
2009-05-10,周六019,西甲,巴伦西亚VS皇马,2:0,3:0
2009-05-10,周六017,西甲,塞维利亚VS马洛卡,1:1,3:1
2009-05-10,周六016,西甲,毕尔巴鄂VS贝蒂斯,1:0,1:0
2009-05-04,周日019,西甲,贝蒂斯VS马竞,0:1,0:2
2009-05-04,周日017,西甲,西班牙人VS巴伦西亚,0:0,3:0
2009-05-03,周日014,西甲,桑坦德VS阿梅里亚,0:2,0:2
2009-05-03,周日013,西甲,奥萨苏纳VS韦尔瓦,1:0,1:2
2009-05-03,周日012,西甲,马洛卡VS赫塔费,1:0,2:1
2009-05-03,周日011,西甲,希洪竞技VS毕尔巴鄂,0:0,1:1
2009-05-03,周日010,西甲,拉科VS巴利亚多,1:0,1:0
2009-05-03,周六018,西甲,比利亚雷VS塞维利亚,0:0,0:2
2009-05-03,周六017,西甲,努曼西亚VS马拉加,1:0,2:0
2009-05-03,周六015,西甲,皇马VS巴萨,1:3,2:6
2009-05-10,周日010,西甲,阿梅里亚VS希洪竞技,1:1,3:1
2009-05-10,周六019,西甲,巴伦西亚VS皇马,2:0,3:0
2009-05-10,周六017,西甲,塞维利亚VS马洛卡,1:1,3:1
2009-05-10,周六016,西甲,毕尔巴鄂VS贝蒂斯,1:0,1:0
2009-05-04,周日019,西甲,贝蒂斯VS马竞,0:1,0:2
2009-05-04,周日017,西甲,西班牙人VS巴伦西亚,0:0,3:0
2009-05-03,周日014,西甲,桑坦德VS阿梅里亚,0:2,0:2
2009-05-03,周日013,西甲,奥萨苏纳VS韦尔瓦,1:0,1:2
2009-05-03,周日012,西甲,马洛卡VS赫塔费,1:0,2:1
2009-05-03,周日011,西甲,希洪竞技VS毕尔巴鄂,0:0,1:1
2009-05-03,周日010,西甲,拉科VS巴利亚多,1:0,1:0
2009-05-03,周六018,西甲,比利亚雷VS塞维利亚,0:0,0:2
2009-05-03,周六017,西甲,努曼西亚VS马拉加,1:0,2:0
2009-05-03,周六015,西甲,皇马VS巴萨,1:3,2:6
2009-05-10,周日010,西甲,阿梅里亚VS希洪竞技,1:1,3:1
2009-05-10,周六019,西甲,巴伦西亚VS皇马,2:0,3:0
2009-05-10,周六017,西甲,塞维利亚VS马洛卡,1:1,3:1
2009-05-10,周六016,西甲,毕尔巴鄂VS贝蒂斯,1:0,1:0
2009-05-04,周日019,西甲,贝蒂斯VS马竞,0:1,0:2
2009-05-04,周日017,西甲,西班牙人VS巴伦西亚,0:0,3:0
2009-05-03,周日014,西甲,桑坦德VS阿梅里亚,0:2,0:2
2009-05-03,周日013,西甲,奥萨苏纳VS韦尔瓦,1:0,1:2
2009-05-03,周日012,西甲,马洛卡VS赫塔费,1:0,2:1
2009-05-03,周日011,西甲,希洪竞技VS毕尔巴鄂,0:0,1:1
2009-05-03,周日010,西甲,拉科VS巴利亚多,1:0,1:0
2009-05-03,周六018,西甲,比利亚雷VS塞维利亚,0:0,0:2
2009-05-03,周六017,西甲,努曼西亚VS马拉加,1:0,2:0
2009-05-03,周六015,西甲,皇马VS巴萨,1:3,2:6
2009-05-10,周日010,西甲,阿梅里亚VS希洪竞技,1:1,3:1
2009-05-10,周六019,西甲,巴伦西亚VS皇马,2:0,3:0
2009-05-10,周六017,西甲,塞维利亚VS马洛卡,1:1,3:1
2009-05-10,周六016,西甲,毕尔巴鄂VS贝蒂斯,1:0,1:0
2009-05-04,周日019,西甲,贝蒂斯VS马竞,0:1,0:2
2009-05-04,周日017,西甲,西班牙人VS巴伦西亚,0:0,3:0
2009-05-03,周日014,西甲,桑坦德VS阿梅里亚,0:2,0:2
2009-05-03,周日013,西甲,奥萨苏纳VS韦尔瓦,1:0,1:2
2009-05-03,周日012,西甲,马洛卡VS赫塔费,1:0,2:1
2009-05-03,周日011,西甲,希洪竞技VS毕尔巴鄂,0:0,1:1
2009-05-03,周日010,西甲,拉科VS巴利亚多,1:0,1:0
2009-05-03,周六018,西甲,比利亚雷VS塞维利亚,0:0,0:2
2009-05-03,周六017,西甲,努曼西亚VS马拉加,1:0,2:0
2009-05-03,周六015,西甲,皇马VS巴萨,1:3,2:6
2009-05-10,周日010,西甲,阿梅里亚VS希洪竞技,1:1,3:1
2009-05-10,周六019,西甲,巴伦西亚VS皇马,2:0,3:0
2009-05-10,周六017,西甲,塞维利亚VS马洛卡,1:1,3:1
2009-05-10,周六016,西甲,毕尔巴鄂VS贝蒂斯,1:0,1:0
2009-05-04,周日019,西甲,贝蒂斯VS马竞,0:1,0:2
2009-05-04,周日017,西甲,西班牙人VS巴伦西亚,0:0,3:0
2009-05-03,周日014,西甲,桑坦德VS阿梅里亚,0:2,0:2
2009-05-03,周日013,西甲,奥萨苏纳VS韦尔瓦,1:0,1:2
2009-05-03,周日012,西甲,马洛卡VS赫塔费,1:0,2:1
2009-05-03,周日011,西甲,希洪竞技VS毕尔巴鄂,0:0,1:1
2009-05-03,周日010,西甲,拉科VS巴利亚多,1:0,1:0
2009-05-03,周六018,西甲,比利亚雷VS塞维利亚,0:0,0:2
2009-05-03,周六017,西甲,努曼西亚VS马拉加,1:0,2:0
2009-05-03,周六015,西甲,皇马VS巴萨,1:3,2:6
2009-05-10,周日010,西甲,阿梅里亚VS希洪竞技,1:1,3:1
2009-05-10,周六019,西甲,巴伦西亚VS皇马,2:0,3:0
2009-05-10,周六017,西甲,塞维利亚VS马洛卡,1:1,3:1
2009-05-10,周六016,西甲,毕尔巴鄂VS贝蒂斯,1:0,1:0
2009-05-04,周日019,西甲,贝蒂斯VS马竞,0:1,0:2
2009-05-04,周日017,西甲,西班牙人VS巴伦西亚,0:0,3:0
2009-05-03,周日014,西甲,桑坦德VS阿梅里亚,0:2,0:2
2009-05-03,周日013,西甲,奥萨苏纳VS韦尔瓦,1:0,1:2
2009-05-03,周日012,西甲,马洛卡VS赫塔费,1:0,2:1
2009-05-03,周日011,西甲,希洪竞技VS毕尔巴鄂,0:0,1:1
2009-05-03,周日010,西甲,拉科VS巴利亚多,1:0,1:0
2009-05-03,周六018,西甲,比利亚雷VS塞维利亚,0:0,0:2
2009-05-03,周六017,西甲,努曼西亚VS马拉加,1:0,2:0
2009-05-03,周六015,西甲,皇马VS巴萨,1:3,2:6
2009-05-10,周日010,西甲,阿梅里亚VS希洪竞技,1:1,3:1
2009-05-10,周六019,西甲,巴伦西亚VS皇马,2:0,3:0
2009-05-10,周六017,西甲,塞维利亚VS马洛卡,1:1,3:1
2009-05-10,周六016,西甲,毕尔巴鄂VS贝蒂斯,1:0,1:0
2009-05-04,周日019,西甲,贝蒂斯VS马竞,0:1,0:2
2009-05-04,周日017,西甲,西班牙人VS巴伦西亚,0:0,3:0
2009-05-03,周日014,西甲,桑坦德VS阿梅里亚,0:2,0:2
2009-05-03,周日013,西甲,奥萨苏纳VS韦尔瓦,1:0,1:2
2009-05-03,周日012,西甲,马洛卡VS赫塔费,1:0,2:1
2009-05-03,周日011,西甲,希洪竞技VS毕尔巴鄂,0:0,1:1
2009-05-03,周日010,西甲,拉科VS巴利亚多,1:0,1:0
2009-05-03,周六018,西甲,比利亚雷VS塞维利亚,0:0,0:2
2009-05-03,周六017,西甲,努曼西亚VS马拉加,1:0,2:0
2009-05-03,周六015,西甲,皇马VS巴萨,1:3,2:6
2009-05-10,周日010,西甲,阿梅里亚VS希洪竞技,1:1,3:1
2009-05-10,周六019,西甲,巴伦西亚VS皇马,2:0,3:0
2009-05-10,周六017,西甲,塞维利亚VS马洛卡,1:1,3:1
2009-05-10,周六016,西甲,毕尔巴鄂VS贝蒂斯,1:0,1:0
2009-05-04,周日019,西甲,贝蒂斯VS马竞,0:1,0:2
2009-05-04,周日017,西甲,西班牙人VS巴伦西亚,0:0,3:0
2009-05-03,周日014,西甲,桑坦德VS阿梅里亚,0:2,0:2
2009-05-03,周日013,西甲,奥萨苏纳VS韦尔瓦,1:0,1:2
2009-05-03,周日012,西甲,马洛卡VS赫塔费,1:0,2:1
2009-05-03,周日011,西甲,希洪竞技VS毕尔巴鄂,0:0,1:1
2009-05-03,周日010,西甲,拉科VS巴利亚多,1:0,1:0
